sc_point_gid,class,capacity,capital_adder_per_mw,cf
48781,8,353.24,0,0.9947
48782,8,214.92,0,0.9947
48783,8,282.31,0,0.9946
48784,8,237.53,0,0.9946
48785,8,76.59,0,0.9946
48786,8,71.97,0,0.9947
48787,8,20.98,0,0.9946
48788,8,4.07,0,0.9946
48789,7,161.28,0,0.9947
48790,7,2.47,0,0.9948
48791,7,208.33,0,0.9947
48792,7,118.63,0,0.9947
48793,7,202.97,0,0.9947
48794,8,49.65,0,0.9947
48795,8,0.66,0,0.9946
48796,8,2.54,0,0.9945
48797,8,37.58,0,0.9946
48798,8,407.9,0,0.9947
48799,8,6.75,0,0.9946
48800,8,14.74,0,0.9946
48801,8,0.64,0,0.9946
48802,8,0.02,0,0.9946
48805,7,23.26,0,0.9948
48806,8,395.32,0,0.9946
48807,8,416.7,0,0.9946
48808,8,540.1,0,0.9947
48809,8,417.34,0,0.9947
48810,8,340.7,0,0.9947
48811,8,309.91,0,0.9947
48812,8,330.72,0,0.9946
48813,8,232.41,0,0.9946
48814,8,340.67,0,0.9946
48815,8,321.18,0,0.9947
48816,8,179.08,0,0.9946
48817,8,285.45,0,0.9946
48818,8,388.16,0,0.9947
48819,8,292.14,0,0.9946
48820,8,448.29,0,0.9947
48821,8,281.28,0,0.9947
48822,8,254.16,0,0.9946
48823,8,184.59,0,0.9946
48824,8,127.85,0,0.9946
48826,8,11.97,0,0.9945
49090,8,41.32,0,0.9946
49091,8,413.63,0,0.9946
49092,9,327.65,0,0.9942
49093,9,311.82,0,0.9942
49094,9,318.11,0,0.9942
49095,9,337.02,0,0.9943
49096,9,315.68,0,0.9943
49097,9,260.12,0,0.9943
49098,9,255.05,0,0.9942
49099,9,269.28,0,0.9942
49100,9,161.32,0,0.9943
49101,9,121.86,0,0.9944
49102,9,53.53,0,0.9944
49418,7,521.16,0,0.9947
49419,7,553.07,0,0.9947
49420,7,467.23,0,0.9947
49421,7,431.18,0,0.9947
49422,7,361.08,0,0.9947
49423,8,354.4,0,0.9946
49424,8,250.1,0,0.9946
49425,8,131.06,0,0.9946
49426,8,131.04,0,0.9946
49427,8,230.31,0,0.9946
49428,8,238.92,0,0.9945
49429,7,84.74,0,0.9948
49430,8,86.0,0,0.9945
49431,7,148.64,0,0.9947
49432,7,255.07,0,0.9947
49433,7,148.93,0,0.9947
49434,7,39.04,0,0.9947
49435,8,10.91,0,0.9947
49436,8,22.95,0,0.9947
49437,8,8.06,0,0.9946
49438,8,0.0,0,0.9946
49440,8,0.08,0,0.9946
49441,7,69.88,0,0.9947
49442,7,72.57,0,0.9948
49443,7,86.5,0,0.9948
49444,7,304.22,0,0.9947
49445,7,378.65,0,0.9948
49446,8,248.36,0,0.9945
49447,7,279.0,0,0.9948
49448,7,302.91,0,0.9948
49449,7,433.05,0,0.9947
49450,7,301.05,0,0.9947
49451,7,249.52,0,0.9947
49452,7,236.68,0,0.9948
49453,8,139.79,0,0.9944
49454,7,208.72,0,0.9948
49455,7,221.65,0,0.9948
49456,7,326.37,0,0.9948
49457,7,380.43,0,0.9948
49458,7,522.25,0,0.9948
49459,7,597.7,0,0.9947
49460,7,522.68,0,0.9947
49461,7,315.7,0,0.9947
49462,7,230.04,0,0.9947
49463,7,308.85,0,0.9947
49464,7,404.77,0,0.9947
49465,8,380.04,0,0.9947
49466,8,234.89,0,0.9946
49467,8,255.1,0,0.9946
49468,8,225.41,0,0.9946
49469,8,127.95,0,0.9946
49470,8,53.64,0,0.9947
49471,7,33.17,0,0.9947
49473,8,53.01,0,0.9947
49475,7,207.65,0,0.9947
49476,8,171.7,0,0.9947
49477,8,93.47,0,0.9947
49478,8,147.27,0,0.9947
49479,7,153.92,0,0.9947
49480,8,2.34,0,0.9945
49481,8,105.56,0,0.9946
49482,8,324.57,0,0.9946
49483,8,149.22,0,0.9946
49484,8,122.94,0,0.9946
49485,8,85.7,0,0.9945
49486,8,0.08,0,0.9946
49490,7,514.12,0,0.9948
49491,8,467.42,0,0.9946
49492,8,436.64,0,0.9946
49493,8,369.55,0,0.9946
49494,8,346.06,0,0.9947
49495,8,193.06,0,0.9947
49496,8,249.13,0,0.9946
49497,8,223.36,0,0.9946
49498,8,344.93,0,0.9947
49499,8,297.34,0,0.9946
49500,8,205.85,0,0.9946
49501,8,235.38,0,0.9946
49502,8,443.6,0,0.9947
49503,8,420.4,0,0.9947
49504,8,365.01,0,0.9947
49505,8,389.52,0,0.9946
49506,8,204.56,0,0.9946
49507,8,279.98,0,0.9946
49508,8,258.92,0,0.9946
49509,8,268.23,0,0.9946
49510,8,211.28,0,0.9946
49511,8,266.49,0,0.9946
49512,8,208.47,0,0.9945
49513,8,222.97,0,0.9945
49514,8,131.86,0,0.9945
49515,8,123.24,0,0.9945
49516,8,60.12,0,0.9945
49517,8,9.06,0,0.9945
49774,8,172.55,0,0.9946
49775,9,335.52,0,0.9942
49776,9,337.08,0,0.9942
49777,9,343.09,0,0.9943
49778,9,370.17,0,0.9943
49779,9,268.6,0,0.9943
49780,9,314.35,0,0.9943
49781,9,307.27,0,0.9943
49782,9,279.17,0,0.9942
49783,9,250.77,0,0.9943
49784,9,156.14,0,0.9944
49785,9,130.86,0,0.9944
49786,9,91.0,0,0.9944
50103,7,531.24,0,0.9947
50104,7,456.09,0,0.9947
50105,7,485.95,0,0.9947
50106,7,418.52,0,0.9947
50107,8,313.13,0,0.9946
50108,8,326.06,0,0.9946
50109,8,229.9,0,0.9946
50110,8,278.83,0,0.9946
50111,8,406.73,0,0.9946
50112,8,352.7,0,0.9945
50113,7,216.31,0,0.9948
50114,7,316.29,0,0.9948
50115,7,351.1,0,0.9947
50116,7,345.59,0,0.9947
50117,7,203.89,0,0.9947
50118,7,75.76,0,0.9948
